date,pm10,no,no2,nox,ozone,pm25
2025-09-17,5.738541666666666,1.7937254166666667,5.161584583333333,7.911924583333334,50.75245458333333,3.186875
2025-09-18,8.268749999999999,1.4099870833333332,3.0900770833333335,5.25202625,59.773988333333335,4.308208333333334
2025-09-19,3.2427083333333333,1.3338112500000001,4.0262625000000005,6.071410833333334,44.3987825,1.742375
2025-09-20,6.695833333333333,3.15078875,9.647405416666667,14.478547916666669,50.949252083333334,3.2007499999999998
2025-09-21,7.191666666666666,3.744347826086957,9.498655217391304,15.239907826086956,45.94198583333333,3.1889583333333333
2025-09-22,7.39375,5.80427625,15.904714583333332,24.804478333333332,37.11101416666667,3.0552500000000005
2025-09-23,8.961458333333333,5.143009166666666,17.106952916666668,24.99279,35.928837916666666,4.320083333333334
2025-09-24,7.311458333333333,6.021787916666667,17.179239166666665,26.41251875,34.060640416666665,4.011416666666666
2025-09-25,8.217708333333333,7.050122916666666,14.60662625,25.416661666666666,35.69669916666667,4.010458333333333
2025-09-26,13.513541666666667,4.178237272727273,10.230518181818182,16.637058181818183,48.00836625,4.914499999999999
2025-09-27,14.108333333333334,2.111437391304348,8.227630869565218,11.465122173913043,42.94912875,9.209958333333333
2025-09-28,8.904166666666667,3.471258333333333,12.604417916666668,17.9269375,37.6626025,6.4239999999999995
2025-09-29,7.673958333333334,7.343665652173914,16.88320652173913,28.14333695652174,29.14345708333333,3.9711250000000002
2025-09-30,12.669791666666667,3.5775316666666668,11.510867500000002,16.99634,37.122099166666665,7.367458333333334
2025-10-01,7.532291666666667,2.40553375,8.399034166666667,12.08746625,36.21641208333333,4.964666666666667
2025-10-02,12.903125000000001,1.7116583333333333,7.542475,10.166981666666667,50.68177333333333,8.62125
2025-10-03,6.319791666666667,1.1423699999999999,4.878413636363636,6.630025909090909,53.37943166666667,3.64
2025-10-04,9.688541666666667,1.0430783333333333,1.67276125,3.272123333333333,58.29975043478261,4.710083333333333
2025-10-05,14.013541666666667,1.0751195833333334,2.08774125,3.7362337500000002,57.988945,7.200333333333333
2025-10-06,5.405208333333333,1.8339566666666667,4.00714875,6.819177083333333,45.887241249999995,2.6591666666666667
2025-10-07,5.614583333333333,2.36111625,5.779264166666667,9.399589583333332,55.14179727272727,2.7790416666666666
2025-10-08,9.694791666666667,1.9676958333333332,5.7560770833333335,8.773168333333333,57.523975416666666,4.90275
2025-10-09,6.260416666666667,1.4135237500000002,4.122055416666666,6.289427916666667,58.73317458333333,2.878375
2025-10-10,4.022916666666666,1.6278308333333333,5.488509583333333,7.984482916666667,58.881466249999995,2.0235416666666666
